HH Profile_ID,14Q_Scheme,Q01_Income_C,Q02_Occupation,Q03_Position,RQ04_School,Q09_Electricity bill_C,Q10_Nb_Members,Q11_Phone brand,RQ13_Hospital,Q15_Home ownership,Q16_Urban type,RQ17_Residency,Q18_Properties,Q19_Private insurance,Q20_Loan type
1685,Scheme 3,240000000,Khác,Nhân viên,Class 7,347000,4,Apple,Class 4,Có,Class - 4 / 5,Sở hữu Nhà ở nông thôn,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1686,Scheme 3,126000000,Khác,Không có / Chức vụ khác,Không,409000,2,Samsung / Vivo / OPPO,Class 4,Có,Class - 2 / 3,Sở hữu Nhà phố nhỏ,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1690,Scheme 2,328322400,Công chức nhà nước,Không có / Chức vụ khác,Không,535000,>4,"Khác (Xiaomi, Realme, ...)",Class 4,Có,Class - Special / 1,Sở hữu Nhà ở nông thôn,Sở hữu 2 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
1692,Scheme 3,203101200,Nội trợ,Không có / Chức vụ khác,Không,751000,>4,Apple,Class 4,Có,Class - 2 / 3,Sở hữu Nhà ở nông thôn,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1694,Scheme 3,216000000,Làm nông,Không có / Chức vụ khác,Không,289000,4,Samsung / Vivo / OPPO,Class 4,Có,Class - 4 / 5,Sở hữu Nhà ở nông thôn,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1695,Scheme 2,225373200,Nhân viên văn phòng cho cty vừa và nhỏ,Nhân viên,Không,1063000,>4,Apple,Class 2,Không,Class - Special / 1,Thuê Nhà của nhiều hộ gia đình,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1697,Scheme 2,120000000,Lao động tự do,Không có / Chức vụ khác,Class 7,996000,>4,Samsung / Vivo / OPPO,Class 4,Có,Class - 4 / 5,Sở hữu Nhà ở nông thôn,Sở hữu hơn 2 ngôi nhà khác,Không,Có khoản vay khác
1699,Scheme 1,336713496,Khác,Không có / Chức vụ khác,Không,3324000,3,"Khác (Xiaomi, Realme, ...)",Class 2,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1701,Scheme 2,218832000,Nhân viên văn phòng cho cty vừa và nhỏ,Nhân viên,Class 7,1441000,4,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà của nhiều hộ gia đình,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1704,Scheme 2,271203000,Nhân viên văn phòng cho cty vừa và nhỏ,Giám đốc,Không,444000,4,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Sở hữu 2 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
1705,Scheme 2,213600000,Nhân viên văn phòng cho cty vừa và nhỏ,Không có / Chức vụ khác,Không,1038000,4,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Không sở hữu ngôi nhà thứ hai,Không,Có khoản vay khác
1707,Scheme 1,298892352,Công chức nhà nước,Không có / Chức vụ khác,Không,799000,4,Samsung / Vivo / OPPO,Class 4,Có,Class - 2 / 3,Sở hữu Nhà ở nông thôn,Sở hữu 1 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
1710,Scheme 3,120000000,Lao động tự do,Không có / Chức vụ khác,Class 5,578000,4,Samsung / Vivo / OPPO,Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1711,Scheme 3,90000000,Khác,Không có / Chức vụ khác,Không,1611000,3,Samsung / Vivo / OPPO,Class 4,Có,Class - 4 / 5,Sở hữu Nhà ở nông thôn,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1715,Scheme 2,156000000,Lao động tự do,Nhân viên,Không,869000,4,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà ở nông thôn,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1718,Scheme 2,223272000,Khác,Không có / Chức vụ khác,Class 7,1225000,>4,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà ở nông thôn,Sở hữu 1 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
1722,Scheme 2,301992000,Công nhân nhà máy,Nhân viên,Không,508000,4,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà ở nông thôn,Sở hữu 1 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
1726,Scheme 2,132000000,Lao động tự do,Không có / Chức vụ khác,Class 7,958000,>4,"Khác (Xiaomi, Realme, ...)",Class 3,Có,Class - 2 / 3,Sở hữu Nhà phố nhỏ,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1731,Scheme 3,122643528,Nhân viên văn phòng cho cty vừa và nhỏ,Không có / Chức vụ khác,Không,417000,3,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1733,Scheme 3,240000000,Bán buôn tự do,Không có / Chức vụ khác,Class 7,349000,4,Samsung / Vivo / OPPO,Class 4,Có,Class - Special / 1,Sở hữu Nhà ở nông thôn,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1734,Scheme 3,309960000,Khác,Không có / Chức vụ khác,Class 7,472000,>4,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà ở nông thôn,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1738,Scheme 2,223800000,Lao động tự do,Không có / Chức vụ khác,Class 7,1258000,>4,Samsung / Vivo / OPPO,Class 4,Có,Class - Special / 1,Sở hữu Nhà ở nông thôn,Sở hữu 1 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
1743,Scheme 3,186000000,Làm nông,Không có / Chức vụ khác,Không,465000,>4,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà ở nông thôn,Không sở hữu ngôi nhà thứ hai,Không,Có khoản vay khác
1746,Scheme 2,336000000,Lao động tự do,Nhân viên,Không,710000,4,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà ở nông thôn,Không sở hữu ngôi nhà thứ hai,Không,"Có khoản nợ tín dụng, nợ học phí, nợ viện phí"
1747,Scheme 2,281524020,Nhân viên văn phòng cho cty vừa và nhỏ,Nhân viên,Class 7,702000,4,"Khác (Xiaomi, Realme, ...)",Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Sở hữu 1 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
1748,Scheme 2,170030400,Lao động tự do,Không có / Chức vụ khác,Không,1040000,3,"Khác (Xiaomi, Realme, ...)",Class 4,Có,Class - 2 / 3,Sở hữu Nhà phố nhỏ,Không sở hữu ngôi nhà thứ hai,Không,"Có khoản vay mua nhà, mua ô tô"
1749,Scheme 2,236792400,Khác,Không có / Chức vụ khác,Không,1204000,>4,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Sở hữu 1 ngôi nhà khác,Không,"Có khoản nợ tín dụng, nợ học phí, nợ viện phí"
1759,Scheme 2,200400000,Nhân viên văn phòng cho cty vừa và nhỏ,Không có / Chức vụ khác,Class 7,2605000,4,Apple,Class 4,Có,Class - 4 / 5,Sở hữu Nhà của nhiều hộ gia đình,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1761,Scheme 2,216000000,Làm nông,Không có / Chức vụ khác,Không,1709000,3,Apple,Class 4,Có,Class - 4 / 5,Sở hữu Nhà ở nông thôn,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1230,Scheme 1,408763968,Công chức nhà nước,Quản lý cấp cao,Class 7,680000,4,Apple,Class 4,Có,Class - 2 / 3,Sở hữu Nhà phố nhỏ,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
87,Scheme 1,240000000,Bán buôn tự do,Không có / Chức vụ khác,Không,1672000,2,Apple,Class 4,Có,Class - Special / 1,Sở hữu Căn hộ chung cư,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
640,Scheme 1,480000000,Kinh doanh có giấy phép,Chủ doanh nghiệp,Không,246000,>4,Apple,Class 3,Có,Class - 2 / 3,Sở hữu Nhà phố nhỏ,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
990,Scheme 1,276000000,Lao động tự do,Quản lý cấp trung,Không,1130000,3,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
354,Scheme 1,417639600,Nội trợ,Không có / Chức vụ khác,Class 7,625000,3,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Không sở hữu ngôi nhà thứ hai,Có,Không có bất kỳ khoản vay nào
905,Scheme 1,456874800,Kinh doanh có giấy phép,Không có / Chức vụ khác,Class 7,606000,3,Apple,Class 4,Có,Class - 4 / 5,Sở hữu Nhà phố nhỏ,Sở hữu 1 ngôi nhà khác,Có,Không có bất kỳ khoản vay nào
926,Scheme 1,534000000,Lao động tự do,Không có / Chức vụ khác,Class 7,304000,4,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà ở nông thôn,Không sở hữu ngôi nhà thứ hai,Không,Có khoản vay khác
521,Scheme 1,614400000,Làm nông,Không có / Chức vụ khác,Class 7,392000,>4,Apple,Class 4,Có,Class - 2 / 3,Sở hữu Nhà phố nhỏ,Sở hữu 2 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
590,Scheme 1,259815600,Khác,Không có / Chức vụ khác,Class 7,1105000,3,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà ở nông thôn,Sở hữu 1 ngôi nhà khác,Không,"Có khoản vay mua nhà, mua ô tô"
912,Scheme 1,297996000,Khác,Không có / Chức vụ khác,Class 6,1120000,>4,Apple,Class 4,Có,Class - 2 / 3,Sở hữu Nhà phố nhỏ,Sở hữu hơn 2 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
316,Scheme 1,264826800,Khác,Không có / Chức vụ khác,Không,2902000,3,Apple,Class 4,Có,Class - 4 / 5,Sở hữu Nhà phố nhỏ,Sở hữu 1 ngôi nhà khác,Có,Không có bất kỳ khoản vay nào
857,Scheme 1,438934800,Khác,Không có / Chức vụ khác,Không,623000,3,Apple,Class 4,Có,Class - Special / 1,Thuê Căn hộ tầm trung,Không sở hữu ngôi nhà thứ hai,Không,"Có khoản vay mua nhà, mua ô tô"
580,Scheme 1,272640000,Chủ doanh nghiệp,Giám đốc,Không,853000,4,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Sở hữu 1 ngôi nhà khác,Không,"Có khoản vay mua nhà, mua ô tô"
273,Scheme 1,192000000,Nhân viên văn phòng cho cty vừa và nhỏ,Nhân viên,Không,1497000,2,Apple,Class 1,Có,Class - Special / 1,Sở hữu Nhà ở nông thôn,Không sở hữu ngôi nhà thứ hai,Có,Có khoản vay khác
797,Scheme 1,489415200,Công chức nhà nước,Không có / Chức vụ khác,Class 6,421000,>4,Samsung / Vivo / OPPO,Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Sở hữu 1 ngôi nhà khác,Có,Không có bất kỳ khoản vay nào
1060,Scheme 1,322751400,Bán buôn tự do,Không có / Chức vụ khác,Không,932000,>4,Apple,Class 2,Có,Class - Special / 1,Sở hữu Nhà tập thể,Sở hữu 2 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
444,Scheme 1,336000000,Nhân viên văn phòng cho cty vừa và nhỏ,Quản lý cấp trung,Class 6,1284000,3,Apple,Class 4,Có,Class - Special / 1,Thuê Nhà phố nhỏ,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
780,Scheme 1,408000000,Làm nông,Không có / Chức vụ khác,Không,1371000,>4,Samsung / Vivo / OPPO,Class 4,Không,Class - Special / 1,Thuê Nhà phố nhỏ,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1689,Scheme 1,327876000,Bán buôn tự do,Chủ doanh nghiệp,Không,2004000,4,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Không sở hữu ngôi nhà thứ hai,Có,Có khoản vay khác
963,Scheme 1,389100000,Nhân viên văn phòng cho cty vừa và nhỏ,Quản lý cấp trung,Class 7,629000,2,Samsung / Vivo / OPPO,Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
546,Scheme 1,336000000,Bán buôn tự do,Không có / Chức vụ khác,Class 5,2973000,2,Samsung / Vivo / OPPO,Class 4,Có,Class - 2 / 3,Sở hữu Nhà ở nông thôn,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
327,Scheme 1,254002320,Công chức nhà nước,Không có / Chức vụ khác,Không,2780000,4,Apple,Class 2,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Sở hữu 1 ngôi nhà khác,Không,"Có khoản nợ tín dụng, nợ học phí, nợ viện phí"
1001,Scheme 1,396000000,Khác,Không có / Chức vụ khác,Không,801000,>4,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Sở hữu 1 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
1139,Scheme 1,544161600,Khác,Không có / Chức vụ khác,Class 6,389000,>4,Samsung / Vivo / OPPO,Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Sở hữu hơn 2 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
1400,Scheme 1,332139816,Công chức nhà nước,Không có / Chức vụ khác,Không,1665000,3,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà tập thể,Sở hữu 2 ngôi nhà khác,Có,Không có bất kỳ khoản vay nào
1643,Scheme 1,393600000,Công chức nhà nước,Nhân viên,Không,1589000,4,Samsung / Vivo / OPPO,Class 4,Có,Class - 4 / 5,Sở hữu Nhà ở nông thôn,Không sở hữu ngôi nhà thứ hai,Không,"Có khoản nợ tín dụng, nợ học phí, nợ viện phí"
1114,Scheme 1,544015200,Khác,Quản lý cấp trung,Không,198000,4,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Sở hữu 1 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
314,Scheme 1,443460000,Khác,Không có / Chức vụ khác,Class 7,779000,>4,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Không sở hữu ngôi nhà thứ hai,Có,"Có khoản vay mua nhà, mua ô tô"
1482,Scheme 1,362722800,Nhân viên văn phòng cho cty vừa và nhỏ,Không có / Chức vụ khác,Class 7,798000,>4,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Sở hữu 1 ngôi nhà khác,Không,Có khoản vay khác
270,Scheme 1,279306000,Bán buôn tự do,Quản lý cấp trung,Class 6,1473000,4,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Sở hữu 1 ngôi nhà khác,Có,Không có bất kỳ khoản vay nào
704,Scheme 1,250800000,"Nhân viên văn phòng cho cty lớn, doanh nghiệp đa quốc gia",Không có / Chức vụ khác,Class 6,3099000,4,Apple,Class 2,Có,Class - Special / 1,Sở hữu Nhà của nhiều hộ gia đình,Không sở hữu ngôi nhà thứ hai,Có,Không có bất kỳ khoản vay nào
155,Scheme 1,581304000,Công nhân nhà máy,Chủ doanh nghiệp,Class 7,383000,>4,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà ở nông thôn,Sở hữu 2 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
34,Scheme 1,276000000,Khác,Không có / Chức vụ khác,Class 5,1597000,>4,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Sở hữu hơn 2 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
1154,Scheme 1,495120000,Nhân viên văn phòng cho cty vừa và nhỏ,Quản lý cấp trung,Không,450000,4,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Sở hữu 1 ngôi nhà khác,Không,"Có khoản vay mua nhà, mua ô tô"
1003,Scheme 1,432000000,Nhân viên văn phòng cho cty vừa và nhỏ,Giám đốc,Không,1534000,>4,Samsung / Vivo / OPPO,Class 4,Không,Class - Special / 1,Thuê Nhà phố nhỏ,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1628,Scheme 1,300000000,Khác,Không có / Chức vụ khác,Không,2414000,4,Apple,Class 1,Có,Class - 4 / 5,Sở hữu Nhà ở nông thôn,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
840,Scheme 1,461100000,Công nhân nhà máy,Nhân viên,Class 6,938000,>4,"Khác (Xiaomi, Realme, ...)",Class 4,Có,Class - Special / 1,Thuê Nhà phố nhỏ,Không sở hữu ngôi nhà thứ hai,Có,Không có bất kỳ khoản vay nào
1224,Scheme 1,384000000,Khác,Nhân viên,Không,3193000,4,Samsung / Vivo / OPPO,Class 4,Có,Class - 2 / 3,Sở hữu Nhà ở nông thôn,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1091,Scheme 1,412465200,Chủ doanh nghiệp,Quản lý cấp cao,Class 7,1087000,4,"Khác (Xiaomi, Realme, ...)",Class 4,Có,Class - Special / 1,Sở hữu Nhà ở nông thôn,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1411,Scheme 1,444000000,Khác,Nhân viên,Class 7,735000,4,Apple,Class 4,Có,Class - 2 / 3,Sở hữu Nhà ở nông thôn,Sở hữu 1 ngôi nhà khác,Có,Không có bất kỳ khoản vay nào
677,Scheme 1,384826800,Lao động tự do,Không có / Chức vụ khác,Class 7,999000,>4,Apple,Class 4,Có,Class - Special / 1,Sở hữu Nhà ở nông thôn,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1369,Scheme 1,388144188,Khác,Không có / Chức vụ khác,Không,875000,4,Samsung / Vivo / OPPO,Class 4,Có,Class - 4 / 5,Sở hữu Nhà ở nông thôn,Sở hữu 1 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
490,Scheme 1,303456000,Nhân viên văn phòng cho cty vừa và nhỏ,Nhân viên,Class 7,1041000,3,Apple,Class 2,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Không sở hữu ngôi nhà thứ hai,Có,Không có bất kỳ khoản vay nào
1668,Scheme 1,282598800,Chủ doanh nghiệp,Chủ doanh nghiệp,Class 6,1214000,4,Apple,Class 3,Có,Class - 4 / 5,Sở hữu Nhà phố lớn,Không sở hữu ngôi nhà thứ hai,Có,Không có bất kỳ khoản vay nào
575,Scheme 1,600000000,Khác,Không có / Chức vụ khác,Class 6,332000,4,Samsung / Vivo / OPPO,Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Sở hữu 2 ngôi nhà khác,Có,Có khoản vay khác
555,Scheme 1,376926000,Nhân viên văn phòng cho cty vừa và nhỏ,Không có / Chức vụ khác,Không,1242000,>4,Apple,Class 4,Có,Class - 2 / 3,Sở hữu Nhà của nhiều hộ gia đình,Sở hữu 1 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
560,Scheme 1,389037600,Công nhân nhà máy,Không có / Chức vụ khác,Không,987000,4,Samsung / Vivo / OPPO,Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
688,Scheme 1,420000000,Lao động tự do,Không có / Chức vụ khác,Class 7,730000,4,Apple,Class 3,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
1361,Scheme 1,447456240,Công chức nhà nước,Không có / Chức vụ khác,Không,947000,>4,Apple,Class 4,Có,Class - 2 / 3,Sở hữu Nhà ở nông thôn,Sở hữu 1 ngôi nhà khác,Không,Không có bất kỳ khoản vay nào
1725,Scheme 1,366276000,Lao động tự do,Không có / Chức vụ khác,Không,1216000,4,Samsung / Vivo / OPPO,Class 4,Có,Class - Special / 1,Sở hữu Nhà phố nhỏ,Không sở hữu ngôi nhà thứ hai,Không,Không có bất kỳ khoản vay nào
